1e+06,786.98,-48.481
7.9436e+05,789.57,-40.394
6.31e+05,791.46,-32.986
5.0127e+05,792.77,-27.069
3.9814e+05,793.8,-22.27
3.1623e+05,794.59,-18.443
2.5119e+05,795.27,-15.462
1.9963e+05,795.78,-13.264
1.585e+05,796.29,-11.741
1.2592e+05,796.97,-10.727
1.0002e+05,797.82,-10.152
79512,798.84,-9.6352
63105,799.34,-10.07
50215,800.38,-10.429
39902,801.52,-11.041
31699,802.83,-11.888
25137,804.36,-12.929
19980,805.94,-14.142
15879,807.78,-15.587
12598,809.76,-17.236
10020,811.92,-19.078
7928.2,814.35,-21.264
6307.9,816.95,-23.714
5034.7,819.79,-26.466
3993.1,822.95,-29.738
3144.1,826.63,-33.621
2519.5,830.4,-37.781
2000.8,834.8,-42.725
1580.7,839.83,-48.583
1253.6,845.42,-55.209
1000.7,851.6,-62.607
790.03,858.93,-71.516
628.81,866.99,-81.392
502.23,876.1,-92.507
400.15,886.61,-105.28
315.5,899.2,-120.57
252.02,912.94,-137.01
200.32,929.09,-156.03
158.01,948.37,-178.26
125.56,970.01,-202.6
99.734,994.99,-229.83
79.449,1025.1,-259.95
63.345,1057.6,-293.05
49.867,1097,-331.43
38.422,1146.4,-377.58
31.25,1191.2,-417.11
24.934,1246.5,-464.11
20.032,1306,-512.84
15.625,1381.8,-572.18
12.467,1459.8,-630.5
9.9734,1544.2,-691.6
7.9719,1637.8,-756.99
6.3516,1742.5,-827.56
5.0134,1862.6,-905.46
3.986,1990.8,-985.03
3.1758,2130.1,-1067.9
2.5161,2287.8,-1153.8
1.9955,2456.3,-1245.6
1.5879,2638,-1339.2
1.2581,2837.3,-1436.7
0.99777,3049.6,-1535
0.79274,3274.7,-1635.1
0.62903,3515.8,-1738.1
0.49888,3770.3,-1843.5
0.3986,4027.6,-1949.2
0.31672,4303.5,-2060.9
0.25148,4593.7,-2178.6
0.19998,4903.6,-2304.1
0.15879,5236.3,-2441.9
0.12601,5593.6,-2589.9
0.10016,5960.3,-2742.7
