1e+06,35.576,4.1789
7.9436e+05,35.54,3.177
6.31e+05,35.534,2.3672
5.0127e+05,35.558,1.6866
3.9814e+05,35.606,1.1083
3.1623e+05,35.679,0.60744
2.5119e+05,35.773,0.17002
1.9963e+05,35.873,-0.22627
1.585e+05,35.997,-0.59853
1.2592e+05,36.137,-0.95855
1.0002e+05,36.295,-1.321
79512,36.524,-1.6266
63105,36.669,-2.1258
50215,36.921,-2.5794
39902,37.216,-3.0839
31699,37.564,-3.6476
25137,37.972,-4.2858
19980,38.44,-4.9978
15879,38.978,-5.8047
12598,39.6,-6.7342
10020,40.305,-7.7857
7928.2,41.132,-9.025
6307.9,42.058,-10.42
5034.7,43.109,-12.008
3993.1,44.355,-13.894
3144.1,45.852,-16.152
2519.5,47.466,-18.565
2000.8,49.417,-21.451
1580.7,51.752,-24.84
1253.6,54.437,-28.659
1000.7,57.485,-32.898
790.03,61.193,-37.944
628.81,65.342,-43.472
502.23,70.042,-49.621
400.15,75.423,-56.542
315.5,81.958,-64.906
252.02,89.011,-73.886
200.32,97.175,-84.239
158.01,106.81,-96.444
125.56,117.56,-110.02
99.734,129.72,-125.41
79.449,143.66,-143.04
63.345,159.39,-162.92
49.867,178.24,-186.53
38.422,202.09,-216.09
31.25,223.92,-242.78
24.934,249.97,-275.51
20.032,279.55,-311.5
15.625,318.15,-357.98
12.467,358.82,-405.94
9.9734,404.94,-459.11
7.9719,458.49,-519
6.3516,521.03,-586.57
5.0134,597.1,-664.99
3.986,682.58,-748.67
3.1758,780.51,-839.04
2.5161,897.95,-938.61
1.9955,1027.5,-1039.5
1.5879,1178,-1153.5
1.2581,1346.8,-1271.3
0.99777,1539.9,-1390.7
0.79274,1753.2,-1509.7
0.62903,1989.2,-1627.6
0.49888,2246.2,-1741.6
0.3986,2513.8,-1847.5
0.31672,2804.4,-1949.5
0.25148,3105.3,-2039.5
0.19998,3413.4,-2125.5
0.15879,3728.6,-2219.7
0.12601,4056.4,-2333.2
0.10016,4433.9,-2443.3
