1e+06,15.146,4.1145
7.9436e+05,15.323,2.7634
6.31e+05,15.288,2.0562
5.0127e+05,15.28,1.4738
3.9814e+05,15.28,0.98499
3.1623e+05,15.291,0.55495
2.5119e+05,15.325,0.16292
1.9963e+05,15.354,-0.20548
1.585e+05,15.452,-0.53675
1.2592e+05,15.541,-0.93193
1.0002e+05,15.67,-1.3393
79512,15.821,-1.7754
63105,16.001,-2.2593
50215,16.212,-2.7972
39902,16.479,-3.4086
31699,16.801,-4.1069
25137,17.188,-4.9184
19980,17.647,-5.8451
15879,18.196,-6.9157
12598,18.859,-8.1599
10020,19.64,-9.5825
7928.2,20.587,-11.261
6307.9,21.686,-13.148
5034.7,22.962,-15.282
3993.1,24.499,-17.789
3144.1,26.361,-20.795
2519.5,28.384,-23.982
2000.8,30.807,-27.762
1580.7,33.674,-32.215
1253.6,36.93,-37.278
1000.7,40.547,-42.923
790.03,44.936,-49.838
628.81,49.804,-57.571
502.23,55.319,-66.394
400.15,61.65,-76.508
315.5,69.516,-89.164
252.02,78.138,-102.99
200.32,88.43,-119.34
158.01,101.05,-139.18
125.56,115.07,-161.04
99.734,131.65,-186.55
79.449,151.59,-216.42
63.345,174.11,-250.04
49.867,201.33,-289.82
38.422,237.32,-340.8
31.25,271.55,-387.43
24.934,310.18,-444.36
20.032,356.88,-507.78
15.625,417.37,-589.74
12.467,482.02,-674.71
9.9734,556.89,-769.9
7.9719,644.45,-877.47
6.3516,748.29,-999.8
5.0134,875.3,-1142.1
3.986,1020.6,-1295.6
3.1758,1188,-1461
2.5161,1392.3,-1644.2
1.9955,1618.7,-1831.7
1.5879,1882.6,-2036.2
1.2581,2191.2,-2246.1
0.99777,2536.6,-2446.7
0.79274,2919,-2638.4
0.62903,3344.3,-2823.7
0.49888,3803,-2985.4
0.3986,4271,-3103.7
0.31672,4774.7,-3188.3
0.25148,5306.4,-3229.5
0.19998,5814.3,-3192.7
0.15879,6283.6,-3086.7
0.12601,6742.2,-3043.6
0.10016,7118.4,-2855.2
