1e+06,4558.4,-2510.8
7.9436e+05,4991.2,-2191.3
6.31e+05,5311.4,-1856.3
5.0127e+05,5537.3,-1543.9
3.9814e+05,5694.3,-1263.3
3.1623e+05,5800.7,-1027.4
2.5119e+05,5904.2,-741.6
1.9963e+05,5936.8,-594.92
1.585e+05,5959.2,-474.13
1.2592e+05,5974,-380.68
1.0002e+05,5982.7,-305.14
79512,5990.4,-245.13
63105,5996.4,-197.68
50215,6001.3,-161.75
39902,6005.2,-130.93
31699,6007,-109.98
25137,6009.4,-94.108
19980,6012,-81.505
15879,6015.6,-73.646
12598,6016.3,-65.717
10020,6021.6,-63.512
7928.2,6025.9,-62.194
6307.9,6030.4,-62.87
5034.7,6034.9,-65.849
3993.1,6041.2,-69.989
3144.1,6048.1,-75.753
2519.5,6055.4,-82.469
2000.8,6064.3,-90.801
1580.7,6074.3,-100.96
1253.6,6085.9,-112.67
1000.7,6098.2,-125.8
790.03,6113,-141.71
628.81,6128.8,-159.56
502.23,6146.2,-179.69
400.15,6166.2,-202.81
315.5,6189.6,-230.99
252.02,6216.3,-261.24
200.32,6246.4,-296.61
158.01,6281,-338.59
125.56,6320.7,-384.62
99.734,6365.9,-437.11
79.449,6423.1,-494.74
63.345,6482.1,-561.06
49.867,6552.7,-639.36
38.422,6641.2,-737.37
31.25,6721.7,-824.12
24.934,6823.8,-929.56
20.032,6933.4,-1044
15.625,7075.5,-1187.3
12.467,7222.6,-1333
9.9734,7385.6,-1492.7
7.9719,7570.5,-1669.5
6.3516,7781.3,-1867.1
5.0134,8028.2,-2093.9
3.986,8298.1,-2337
3.1758,8597.3,-2601.8
2.5161,8946.3,-2886.1
1.9955,9331.6,-3215.3
1.5879,9761.3,-3570.7
1.2581,10257,-3967.1
0.99777,10823,-4397.4
0.79274,11456,-4855
0.62903,12184,-5344.1
0.49888,13019,-5863.8
0.3986,13948,-6384.2
0.31672,15018,-6913.6
0.25148,16224,-7429.7
0.19998,17766,-8177.4
0.15879,19491,-8872.8
0.12601,21125,-9196
0.10016,22804,-9383
